Date,Site,Logger,WNStime,Season,WNSWinters,Ct,Pd,Type,slope,intercept,logDNA,x,z,Tmean,Tmedian,Tsd,Tmin,Tmax,Trange
8/17/12,3,213,5,Summer,2,0,0,swab,-3.518,38.156,0,160.8,1.32,NA,NA,NA,NA,NA,NA
8/17/12,3,214,5,Summer,2,0,0,swab,-3.518,38.156,0,160.8,1.77,14.269,14.269,0,14.269,14.269,0
8/17/12,3,215,5,Summer,2,0,0,swab,-3.518,38.156,0,160.8,1.71,NA,NA,NA,NA,NA,NA
8/17/12,3,216,5,Summer,2,0,0,swab,-3.518,38.156,0,160.8,1.46,NA,NA,NA,NA,NA,NA
8/17/12,3,217,5,Summer,2,0,0,swab,-3.518,38.156,0,160.8,1.16,14.24925,14.265,0.0315,14.202,14.265,0.063
8/17/12,3,218,5,Summer,2,0,0,swab,-3.518,38.156,0,160.8,0.99,14.146,14.146,0,14.146,14.146,0
8/17/12,3,219,5,Summer,2,32.11,1,sediment,-3.432,37.741,1.64,159.7,0,NA,NA,NA,NA,NA,NA
8/17/12,3,219,5,Summer,2,0,0,swab,-3.518,38.156,0,159.7,1.93,NA,NA,NA,NA,NA,NA
8/17/12,3,220,5,Summer,2,37.95,1,sediment,-3.432,37.741,-0.06,159.7,0,NA,NA,NA,NA,NA,NA
8/17/12,3,220,5,Summer,2,0,0,swab,-3.518,38.156,0,159.7,1.52,NA,NA,NA,NA,NA,NA
8/17/12,3,221,5,Summer,2,0,0,swab,-3.518,38.156,0,159.7,2.68,NA,NA,NA,NA,NA,NA
8/17/12,3,222,5,Summer,2,27.21,1,sediment,-3.432,37.741,3.07,159.7,0,14.326,14.326,0,14.326,14.326,0
8/17/12,3,222,5,Summer,2,0,0,swab,-3.518,38.156,0,159.7,2.07,14.326,14.326,0,14.326,14.326,0
8/17/12,3,223,5,Summer,2,34.03,1,sediment,-3.432,37.741,1.08,159.7,0,14.2925,14.2925,0.03637307,14.261,14.324,0.063
8/17/12,3,223,5,Summer,2,37.3,1,swab,-3.518,38.156,0.24,159.7,1.88,14.2925,14.2925,0.03637307,14.261,14.324,0.063
8/17/12,3,224,5,Summer,2,35.12,1,sediment,-3.432,37.741,0.76,159.7,0,NA,NA,NA,NA,NA,NA
8/17/12,3,301,5,Summer,2,0,0,swab,-3.518,38.156,0,207.3,0.601,NA,NA,NA,NA,NA,NA
8/17/12,3,302,5,Summer,2,0,0,swab,-3.518,38.156,0,207.3,0.793,14.296,14.296,0.03579572,14.265,14.327,0.062
8/17/12,3,303,5,Summer,2,0,0,swab,-3.518,38.156,0,207.3,1.04,14.332,14.332,0,14.332,14.332,0
8/17/12,3,304,5,Summer,2,0,0,swab,-3.518,38.156,0,207.3,1.154,14.4105,14.395,0.031,14.395,14.457,0.062
8/17/12,3,305,5,Summer,2,0,0,swab,-3.518,38.156,0,207.3,0.962,NA,NA,NA,NA,NA,NA
8/17/12,3,306,5,Summer,2,0,0,swab,-3.518,38.156,0,207.3,1.138,14.4395,14.4395,0.03637307,14.408,14.471,0.063
8/17/12,3,307,5,Summer,2,0,0,swab,-3.518,38.156,0,207.3,1.412,NA,NA,NA,NA,NA,NA
8/17/12,3,308,5,Summer,2,0,0,swab,-3.518,38.156,0,207.3,1.549,NA,NA,NA,NA,NA,NA
8/17/12,3,309,5,Summer,2,0,0,swab,-3.518,38.156,0,207.3,1.109,14.475,14.475,0.03579572,14.444,14.506,0.062
8/17/12,3,310,5,Summer,2,0,0,swab,-3.518,38.156,0,210.72,0.1,14.33,14.33,0,14.33,14.33,0
8/17/12,3,311,5,Summer,2,0,0,swab,-3.518,38.156,0,210.72,0.25,14.412,14.412,0,14.412,14.412,0
8/17/12,3,312,5,Summer,2,0,0,swab,-3.518,38.156,0,210.72,1.372,NA,NA,NA,NA,NA,NA
8/17/12,3,313,5,Summer,2,0,0,swab,-3.518,38.156,0,210.72,1.32,14.394,14.394,0,14.394,14.394,0
8/17/12,3,314,5,Summer,2,0,0,swab,-3.518,38.156,0,210.72,1.699,NA,NA,NA,NA,NA,NA
8/17/12,3,315,5,Summer,2,0,0,swab,-3.518,38.156,0,210.72,1.38,NA,NA,NA,NA,NA,NA
8/17/12,3,316,5,Summer,2,0,0,swab,-3.518,38.156,0,210.72,1.477,14.401,14.401,0,14.401,14.401,0
8/17/12,3,317,5,Summer,2,0,0,swab,-3.518,38.156,0,210.72,0.69,NA,NA,NA,NA,NA,NA
8/17/12,3,318,5,Summer,2,0,0,swab,-3.518,38.156,0,210.72,1.514,NA,NA,NA,NA,NA,NA
8/17/12,3,319,5,Summer,2,0,0,swab,-3.518,38.156,0,214.13,0.999,14.2485,14.264,0.031,14.202,14.264,0.062
8/17/12,3,319,5,Summer,2,35.92,1,sediment,-3.432,37.741,0.53,214.13,0,14.2485,14.264,0.031,14.202,14.264,0.062
8/17/12,3,320,5,Summer,2,0,0,swab,-3.518,38.156,0,214.13,0.845,NA,NA,NA,NA,NA,NA
8/17/12,3,321,5,Summer,2,35.17,1,sediment,-3.432,37.741,0.75,214.13,0,NA,NA,NA,NA,NA,NA
8/17/12,3,321,5,Summer,2,0,0,swab,-3.518,38.156,0,214.13,1.466,NA,NA,NA,NA,NA,NA
8/17/12,3,322,5,Summer,2,0,0,swab,-3.518,38.156,0,214.13,1.64,NA,NA,NA,NA,NA,NA
8/17/12,3,323,5,Summer,2,0,0,swab,-3.518,38.156,0,214.13,1.617,NA,NA,NA,NA,NA,NA
8/17/12,3,323,5,Summer,2,33.21,1,sediment,-3.432,37.741,1.32,214.13,0,NA,NA,NA,NA,NA,NA
8/17/12,3,324,5,Summer,2,36.76,1,sediment,-3.432,37.741,0.29,214.13,0,14.356,14.356,0,14.356,14.356,0
8/17/12,3,325,5,Summer,2,34.7,1,sediment,-3.432,37.741,0.89,214.13,0,14.4565,14.472,0.031,14.41,14.472,0.062
8/22/12,4,101,17,Summer,6,0,0,swab,-3.391,37.128,0,30.5,1.63,7.077,7.077,0,7.077,7.077,0
8/22/12,4,102,17,Summer,6,0,0,swab,-3.391,37.128,0,31.75,2.68,6.959,6.959,0,6.959,6.959,0
8/22/12,4,102,17,Summer,6,28.9,1,sediment,-3.432,37.741,2.57,31.75,0,6.959,6.959,0,6.959,6.959,0
8/22/12,4,103,17,Summer,6,0,0,swab,-3.391,37.128,0,33,1.32,NA,NA,NA,NA,NA,NA
8/22/12,4,104,17,Summer,6,0,0,swab,-3.391,37.128,0,34.25,3.42,7.138,7.138,0,7.138,7.138,0
8/22/12,4,105,17,Summer,6,0,0,swab,-3.391,37.128,0,35.5,1.61,NA,NA,NA,NA,NA,NA
8/22/12,4,106,17,Summer,6,0,0,swab,-3.391,37.128,0,36.75,3.16,NA,NA,NA,NA,NA,NA
8/22/12,4,107,17,Summer,6,37.54,1,swab,-3.391,37.128,-0.12,38,1.68,NA,NA,NA,NA,NA,NA
8/22/12,4,108,17,Summer,6,0,0,swab,-3.391,37.128,0,39.25,3.21,7.082,7.082,0,7.082,7.082,0
8/22/12,4,109,17,Summer,6,0,0,swab,-3.391,37.128,0,40.5,1.65,7.075,7.075,0,7.075,7.075,0
8/22/12,4,110,17,Summer,6,0,0,swab,-3.391,37.128,0,34.25,1.38,NA,NA,NA,NA,NA,NA
8/22/12,4,111,17,Summer,6,35.74,1,swab,-3.391,37.128,0.41,35.8125,3.81,NA,NA,NA,NA,NA,NA
8/22/12,4,112,17,Summer,6,0,0,swab,-3.391,37.128,0,37.375,1.73,NA,NA,NA,NA,NA,NA
8/22/12,4,112,17,Summer,6,31.42,1,sediment,-3.432,37.741,1.84,37.38,0,NA,NA,NA,NA,NA,NA
8/22/12,4,113,17,Summer,6,0,0,swab,-3.391,37.128,0,38.9375,3.26,7.01975,7.004,0.0315,7.004,7.067,0.063
8/22/12,4,114,17,Summer,6,36.83,1,swab,-3.391,37.128,0.09,40.5,1.82,NA,NA,NA,NA,NA,NA
8/22/12,4,115,17,Summer,6,36.19,1,swab,-3.391,37.128,0.28,42.0625,3.28,7.075,7.075,0,7.075,7.075,0
8/22/12,4,116,17,Summer,6,0,0,swab,-3.391,37.128,0,43.625,1.62,NA,NA,NA,NA,NA,NA
8/22/12,4,117,17,Summer,6,35.56,1,swab,-3.391,37.128,0.46,45.1875,2.14,7.013,7.013,0,7.013,7.013,0
8/22/12,4,118,17,Summer,6,29.05,1,sediment,-3.432,37.741,2.53,46.75,0,7.042,7.042,0,7.042,7.042,0
8/22/12,4,118,17,Summer,6,0,0,swab,-3.391,37.128,0,46.75,1.07,7.042,7.042,0,7.042,7.042,0
8/22/12,4,124,17,Summer,6,32.43,1,sediment,-3.432,37.741,1.55,35.81,0,NA,NA,NA,NA,NA,NA
8/22/12,4,125,17,Summer,6,31.51,1,sediment,-3.432,37.741,1.82,42.06,0,NA,NA,NA,NA,NA,NA
8/22/12,4,201,17,Summer,6,0,0,swab,-3.391,37.128,0,61,1.12,7.02775,7.012,0.0315,7.012,7.075,0.063
8/22/12,4,202,17,Summer,6,30.48,1,swab,-3.391,37.128,1.96,62.675,4.77,NA,NA,NA,NA,NA,NA
8/22/12,4,203,17,Summer,6,0,0,swab,-3.391,37.128,0,64.35,1.44,7.08925,7.105,0.0315,7.042,7.105,0.063
8/22/12,4,204,17,Summer,6,0,0,swab,-3.391,37.128,0,66.025,3.5,NA,NA,NA,NA,NA,NA
8/22/12,4,205,17,Summer,6,0,0,swab,-3.391,37.128,0,67.7,1.1,7.079,7.079,0,7.079,7.079,0
8/22/12,4,206,17,Summer,6,32.22,1,swab,-3.253,36.993,1.47,69.375,3.83,NA,NA,NA,NA,NA,NA
8/22/12,4,207,17,Summer,6,32.22,1,swab,-3.253,36.993,1.47,71.05,1.19,7.092,7.092,0,7.092,7.092,0
8/22/12,4,208,17,Summer,6,0,0,swab,-3.253,36.993,0,72.725,1.63,NA,NA,NA,NA,NA,NA
8/22/12,4,209,17,Summer,6,0,0,swab,-3.253,36.993,0,74.4,1.02,NA,NA,NA,NA,NA,NA
8/22/12,4,210,17,Summer,6,29.21,1,sediment,-3.432,37.741,2.49,61,0,NA,NA,NA,NA,NA,NA
8/22/12,4,210,17,Summer,6,0,0,swab,-3.253,36.993,0,61,1.37,NA,NA,NA,NA,NA,NA
8/22/12,4,211,17,Summer,6,37.85,1,swab,-3.253,36.993,-0.26,62.675,2.77,NA,NA,NA,NA,NA,NA
8/22/12,4,212,17,Summer,6,37.66,1,swab,-3.253,36.993,-0.2,64.35,1.38,7.00425,7.02,0.0315,6.957,7.02,0.063
8/22/12,4,213,17,Summer,6,34.12,1,swab,-3.253,36.993,0.88,66.025,3.9,NA,NA,NA,NA,NA,NA
8/22/12,4,213,17,Summer,6,26.37,1,sediment,-3.432,37.741,3.31,66.03,0,NA,NA,NA,NA,NA,NA
8/22/12,4,214,17,Summer,6,38.31,1,swab,-3.253,36.993,-0.41,67.7,1.21,7.099,7.099,0,7.099,7.099,0
8/22/12,4,215,17,Summer,6,37.56,1,swab,-3.253,36.993,-0.17,69.375,3.83,NA,NA,NA,NA,NA,NA
8/22/12,4,216,17,Summer,6,0,0,swab,-3.253,36.993,0,71.05,1.08,NA,NA,NA,NA,NA,NA
8/22/12,4,217,17,Summer,6,0,0,swab,-3.253,36.993,0,72.725,1.81,NA,NA,NA,NA,NA,NA
8/22/12,4,218,17,Summer,6,0,0,swab,-3.253,36.993,0,74.4,1.39,NA,NA,NA,NA,NA,NA
8/22/12,4,219,17,Summer,6,36.22,1,swab,-3.253,36.993,0.24,66.025,5.9,7.142,7.142,0,7.142,7.142,0
8/22/12,4,220,17,Summer,6,34.11,1,swab,-3.253,36.993,0.89,71.05,3.59,NA,NA,NA,NA,NA,NA
8/22/12,4,220,17,Summer,6,25.72,1,sediment,-3.432,37.741,3.5,71.05,0,NA,NA,NA,NA,NA,NA
8/22/12,4,221,17,Summer,6,0,0,swab,-3.253,36.993,0,72.725,2.12,NA,NA,NA,NA,NA,NA
8/22/12,4,224,17,Summer,6,30.95,1,sediment,-3.432,37.741,1.98,61,0,NA,NA,NA,NA,NA,NA
8/22/12,4,225,17,Summer,6,32.93,1,sediment,-3.432,37.741,1.4,74.4,0,NA,NA,NA,NA,NA,NA
8/22/12,4,301,17,Summer,6,0,0,swab,-3.253,36.993,0,67,1.31,NA,NA,NA,NA,NA,NA
8/22/12,4,302,17,Summer,6,35.43,1,swab,-3.253,36.993,0.48,68.81818182,3.73,7.1065,7.1065,0.03637307,7.075,7.138,0.063
8/22/12,4,303,17,Summer,6,0,0,swab,-3.253,36.993,0,70.63818182,1.92,NA,NA,NA,NA,NA,NA
8/22/12,4,304,17,Summer,6,33.01,1,swab,-3.253,36.993,1.22,72.45818182,3.57,7.293,7.293,0,7.293,7.293,0
8/22/12,4,305,17,Summer,6,0,0,swab,-3.253,36.993,0,74.27818182,1.63,NA,NA,NA,NA,NA,NA
8/22/12,4,306,17,Summer,6,0,0,swab,-3.253,36.993,0,76.09818182,3.68,7.262,7.262,0,7.262,7.262,0
8/22/12,4,307,17,Summer,6,0,0,swab,-3.253,36.993,0,77.91818182,1.73,NA,NA,NA,NA,NA,NA
8/22/12,4,308,17,Summer,6,0,0,swab,-3.253,36.993,0,79.73818182,3.03,NA,NA,NA,NA,NA,NA
8/22/12,4,309,17,Summer,6,0,0,swab,-3.253,36.993,0,81.55818182,1.55,7.397,7.397,0,7.397,7.397,0
8/22/12,4,310,17,Summer,6,33.98,1,swab,-3.253,36.993,0.93,67,3.88,NA,NA,NA,NA,NA,NA
8/22/12,4,311,17,Summer,6,0,0,swab,-3.253,36.993,0,68.81818182,1.28,7.042,7.042,0,7.042,7.042,0
8/22/12,4,312,17,Summer,6,33.97,1,swab,-3.253,36.993,0.93,70.63818182,3.66,NA,NA,NA,NA,NA,NA
8/22/12,4,313,17,Summer,6,0,0,swab,-3.253,36.993,0,72.45818182,1.55,7.138,7.138,0,7.138,7.138,0
8/22/12,4,314,17,Summer,6,0,0,swab,-3.253,36.993,0,74.27818182,3.3,7.21975,7.204,0.0315,7.204,7.267,0.063
8/22/12,4,315,17,Summer,6,0,0,swab,-3.253,36.993,0,76.09818182,1.72,7.209,7.209,0,7.209,7.209,0
8/22/12,4,316,17,Summer,6,0,0,swab,-3.253,36.993,0,77.91818182,3.63,7.468,7.468,0,7.468,7.468,0
8/22/12,4,317,17,Summer,6,0,0,swab,-3.253,36.993,0,79.73818182,1.63,7.32875,7.313,0.0315,7.313,7.376,0.063
8/22/12,4,318,17,Summer,6,0,0,swab,-3.253,36.993,0,81.55818182,3.37,NA,NA,NA,NA,NA,NA
8/22/12,4,318,17,Summer,6,32.61,1,sediment,-3.432,37.741,1.49,81.56,0,NA,NA,NA,NA,NA,NA
8/22/12,4,319,17,Summer,6,34.83,1,swab,-3.253,36.993,0.66,76.1,5.14,NA,NA,NA,NA,NA,NA
8/22/12,4,319,17,Summer,6,29.8,1,sediment,-3.432,37.741,2.31,76.1,0,NA,NA,NA,NA,NA,NA
8/22/12,4,320,17,Summer,6,0,0,swab,-3.253,36.993,0,81.56,1.93,NA,NA,NA,NA,NA,NA
8/22/12,4,321,17,Summer,6,37.23,1,swab,-3.253,36.993,-0.07,83.37818182,1.68,NA,NA,NA,NA,NA,NA
8/22/12,4,322,17,Summer,6,0,0,swab,-3.253,36.993,0,85.19818182,1.25,NA,NA,NA,NA,NA,NA
8/22/12,4,323,17,Summer,6,0,0,swab,-3.253,36.993,0,87.01818182,1.58,NA,NA,NA,NA,NA,NA
8/22/12,4,323,17,Summer,6,33.74,1,sediment,-3.432,37.741,1.16,87.02,0,NA,NA,NA,NA,NA,NA
8/22/12,4,324,17,Summer,6,29.82,1,sediment,-3.432,37.741,2.31,68.82,0,NA,NA,NA,NA,NA,NA
8/22/12,4,325,17,Summer,6,0,0,sediment,-3.432,37.741,0,85.2,0,NA,NA,NA,NA,NA,NA
8/23/12,5,101,12,Summer,4,0,0,swab,-3.367,36.686,0,95,1.34,NA,NA,NA,NA,NA,NA
8/23/12,5,101,12,Summer,5,0,0,swab,-3.391,37.085,0,95,1.34,NA,NA,NA,NA,NA,NA
8/23/12,5,102,12,Summer,5,0,0,swab,-3.391,37.085,0,97,2.29,NA,NA,NA,NA,NA,NA
8/23/12,5,102,12,Summer,4,37.88,1,swab,-3.367,36.686,-0.35,97,2.29,NA,NA,NA,NA,NA,NA
8/23/12,5,103,12,Summer,4,0,0,swab,-3.367,36.686,0,99,1.69,NA,NA,NA,NA,NA,NA
8/23/12,5,104,12,Summer,4,0,0,swab,-3.367,36.686,0,101,1.69,9.4,9.4,0,9.4,9.4,0
8/23/12,5,105,12,Summer,4,0,0,swab,-3.367,36.686,0,103,1.69,NA,NA,NA,NA,NA,NA
8/23/12,5,106,12,Summer,4,0,0,swab,-3.367,36.686,0,105,1.69,NA,NA,NA,NA,NA,NA
8/23/12,5,107,12,Summer,4,0,0,swab,-3.367,36.686,0,107,1.69,NA,NA,NA,NA,NA,NA
8/23/12,5,108,12,Summer,4,0,0,swab,-3.367,36.686,0,95,3.05,NA,NA,NA,NA,NA,NA
8/23/12,5,109,12,Summer,4,0,0,swab,-3.367,36.686,0,97,3.05,NA,NA,NA,NA,NA,NA
8/23/12,5,110,12,Summer,4,0,0,swab,-3.367,36.686,0,99,3.05,NA,NA,NA,NA,NA,NA
8/23/12,5,111,12,Summer,4,37.02,1,swab,-3.367,36.686,-0.1,101,3.05,NA,NA,NA,NA,NA,NA
8/23/12,5,112,12,Summer,4,38.15,1,swab,-3.367,36.686,-0.44,103,2.45,9.5315,9.516,0.031,9.516,9.578,0.062
8/23/12,5,113,12,Summer,4,37,1,swab,-3.367,36.686,-0.09,105,2.55,NA,NA,NA,NA,NA,NA
8/23/12,5,114,12,Summer,4,0,0,swab,-3.367,36.686,0,107,2.5,9.6225,9.6225,0.03637307,9.591,9.654,0.063
8/23/12,5,115,12,Summer,4,0,0,swab,-3.367,36.686,0,95,4.02,NA,NA,NA,NA,NA,NA
8/23/12,5,116,12,Summer,4,0,0,swab,-3.367,36.686,0,97,4.32,NA,NA,NA,NA,NA,NA
8/23/12,5,117,12,Summer,4,0,0,swab,-3.367,36.686,0,99,5.1,NA,NA,NA,NA,NA,NA
8/23/12,5,118,12,Summer,4,0,0,swab,-3.367,36.686,0,101,5.1,NA,NA,NA,NA,NA,NA
8/23/12,5,119,12,Summer,4,0,0,swab,-3.367,36.686,0,103,5.1,9.728,9.728,0,9.728,9.728,0
8/23/12,5,120,12,Summer,4,0,0,swab,-3.367,36.686,0,105,2.98,NA,NA,NA,NA,NA,NA
8/23/12,5,121,12,Summer,4,0,0,swab,-3.367,36.686,0,107,1.5,10.0915,10.076,0.031,10.076,10.138,0.062
8/23/12,5,122,12,Summer,4,29.36,1,sediment,-3.432,37.741,2.44,101,0,9.3535,9.3535,0.03637307,9.322,9.385,0.063
8/23/12,5,123,12,Summer,4,37.59,1,sediment,-3.432,37.741,0.04,101,0,9.49925,9.515,0.0315,9.452,9.515,0.063
8/23/12,5,124,12,Summer,4,32.79,1,sediment,-3.432,37.741,1.44,101,0,9.5785,9.563,0.031,9.563,9.625,0.062
8/23/12,5,201,12,Summer,4,0,0,swab,-3.367,36.686,0,130,2.16,NA,NA,NA,NA,NA,NA
8/23/12,5,202,12,Summer,4,34.33,1,swab,-3.472,38.257,1.13,132.9666667,2.73,NA,NA,NA,NA,NA,NA
8/23/12,5,203,12,Summer,4,35.95,1,swab,-3.472,38.257,0.66,135.9333333,2.33,10.445,10.445,0,10.445,10.445,0
8/23/12,5,204,12,Summer,4,0,0,swab,-3.472,38.257,0,138.9,2.55,NA,NA,NA,NA,NA,NA
8/23/12,5,205,12,Summer,4,37.75,1,swab,-3.472,38.257,0.15,141.8666667,2.55,NA,NA,NA,NA,NA,NA
8/23/12,5,206,12,Summer,4,0,0,swab,-3.472,38.257,0,144.8333333,2.3,NA,NA,NA,NA,NA,NA
8/23/12,5,207,12,Summer,4,0,0,swab,-3.472,38.257,0,147.8,2.48,NA,NA,NA,NA,NA,NA
8/23/12,5,208,12,Summer,4,0,0,swab,-3.472,38.257,0,130,0.82,10.77375,10.758,0.0315,10.758,10.821,0.063
8/23/12,5,209,12,Summer,4,37.05,1,swab,-3.472,38.257,0.35,132.97,1.72,10.821,10.821,0,10.821,10.821,0
8/23/12,5,210,12,Summer,4,36.79,1,swab,-3.472,38.257,0.42,135.93,1.72,NA,NA,NA,NA,NA,NA
8/23/12,5,211,12,Summer,4,0,0,swab,-3.472,38.257,0,138.9,1.38,10.727,10.727,0,10.727,10.727,0
8/23/12,5,212,12,Summer,4,0,0,swab,-3.472,38.257,0,141.87,1.34,NA,NA,NA,NA,NA,NA
8/23/12,5,213,12,Summer,4,0,0,swab,-3.472,38.257,0,144.83,1.63,10.885,10.885,0,10.885,10.885,0
8/23/12,5,214,12,Summer,4,0,0,swab,-3.472,38.257,0,147.8,1.36,NA,NA,NA,NA,NA,NA
8/23/12,5,215,12,Summer,4,35.94,1,swab,-3.472,38.257,0.67,130,0.5,11.0295,11.0295,0.03637307,10.998,11.061,0.063
8/23/12,5,216,12,Summer,4,0,0,swab,-3.472,38.257,0,132.97,1.15,NA,NA,NA,NA,NA,NA
8/23/12,5,217,12,Summer,4,0,0,swab,-3.472,38.257,0,135.93,1.09,NA,NA,NA,NA,NA,NA
8/23/12,5,218,12,Summer,4,0,0,swab,-3.472,38.257,0,138.9,1.21,10.95,10.95,0,10.95,10.95,0
8/23/12,5,219,12,Summer,4,0,0,swab,-3.472,38.257,0,141.87,1.15,11.006,11.006,0,11.006,11.006,0
8/23/12,5,220,12,Summer,4,0,0,swab,-3.472,38.257,0,144.83,1.24,NA,NA,NA,NA,NA,NA
8/23/12,5,221,12,Summer,4,0,0,swab,-3.472,38.257,0,147.8,1.05,NA,NA,NA,NA,NA,NA
8/23/12,5,222,12,Summer,4,0,0,swab,-3.472,38.257,0,130,0.5,NA,NA,NA,NA,NA,NA
8/23/12,5,223,12,Summer,4,0,0,swab,-3.472,38.257,0,132.97,0.89,NA,NA,NA,NA,NA,NA
8/23/12,5,224,12,Summer,4,0,0,swab,-3.472,38.257,0,135.93,0.97,11.193,11.193,0,11.193,11.193,0
8/23/12,5,225,12,Summer,4,37.68,1,swab,-3.472,38.257,0.17,138.9,0.97,NA,NA,NA,NA,NA,NA
8/23/12,5,226,12,Summer,4,0,0,swab,-3.472,38.257,0,141.87,0.2,NA,NA,NA,NA,NA,NA
8/23/12,5,227,12,Summer,4,0,0,swab,-3.472,38.257,0,144.83,0.3,NA,NA,NA,NA,NA,NA
8/23/12,5,228,12,Summer,4,0,0,swab,-3.472,38.257,0,147.8,0.5,NA,NA,NA,NA,NA,NA
8/23/12,5,229,12,Summer,4,28.2,1,sediment,-3.432,37.741,2.78,144.83,0,10.524,10.524,0,10.524,10.524,0
8/23/12,5,230,12,Summer,4,31.82,1,sediment,-3.432,37.741,1.72,144.83,0,NA,NA,NA,NA,NA,NA
8/23/12,5,231,12,Summer,4,28.56,1,sediment,-3.432,37.741,2.68,144.83,0,10.853,10.853,0,10.853,10.853,0
8/23/12,5,232,12,Summer,4,33.42,1,sediment,-3.432,37.741,1.26,144.83,0,NA,NA,NA,NA,NA,NA
8/23/12,5,301,12,Summer,4,36.24,1,swab,-3.472,38.257,0.58,153.32,2.6,9.776,9.776,0,9.776,9.776,0
8/23/12,5,302,12,Summer,4,35.11,1,swab,-3.472,38.257,0.91,156.64,2.6,9.748,9.748,0,9.748,9.748,0
8/23/12,5,303,12,Summer,4,0,0,swab,-3.472,38.257,0,153.32,1.7,NA,NA,NA,NA,NA,NA
8/23/12,5,304,12,Summer,4,32.92,1,swab,-3.472,38.257,1.54,156.64,1.7,NA,NA,NA,NA,NA,NA
8/23/12,5,305,12,Summer,4,0,0,swab,-3.472,38.257,0,150,1,10.691,10.691,0,10.691,10.691,0
8/23/12,5,306,12,Summer,4,36.99,1,swab,-3.472,38.257,0.37,156.64,2.5,10.583,10.583,0,10.583,10.583,0
8/23/12,5,307,12,Summer,4,35.13,1,swab,-3.472,38.257,0.9,159.96,1.2,10.6095,10.6095,0.03637307,10.578,10.641,0.063
8/23/12,5,308,12,Summer,4,0,0,swab,-3.472,38.257,0,150,1,NA,NA,NA,NA,NA,NA
8/23/12,5,309,12,Summer,4,0,0,swab,-3.472,38.257,0,156.64,1.5,NA,NA,NA,NA,NA,NA
8/23/12,5,310,12,Summer,4,0,0,swab,-3.472,38.257,0,159.96,1,10.892,10.892,0,10.892,10.892,0
8/23/12,5,311,12,Summer,4,0,0,swab,-3.472,38.257,0,150,0.4,NA,NA,NA,NA,NA,NA
8/23/12,5,312,12,Summer,4,0,0,swab,-3.472,38.257,0,156.64,0.6,NA,NA,NA,NA,NA,NA
8/23/12,5,313,12,Summer,4,0,0,swab,-3.472,38.257,0,159.96,0.3,11.3495,11.334,0.031,11.334,11.396,0.062
8/23/12,5,314,12,Summer,4,29.31,1,sediment,-3.432,37.741,2.46,156.64,0,9.652,9.652,0,9.652,9.652,0
8/23/12,5,315,12,Summer,4,36.1,1,sediment,-3.432,37.741,0.48,156.64,0,10.189,10.189,0,10.189,10.189,0
8/23/12,5,316,12,Summer,4,31.35,1,sediment,-3.432,37.741,1.86,156.64,0,NA,NA,NA,NA,NA,NA
8/23/12,5,317,12,Summer,4,0,0,sediment,-3.432,37.741,0,156.64,0,NA,NA,NA,NA,NA,NA
8/23/12,5,318,12,Summer,4,32.15,1,sediment,-3.432,37.741,1.63,156.64,0,11.28,11.28,0,11.28,11.28,0
8/24/12,6,103,15,Summer,5,0,0,swab,-3.391,37.085,0,0,1.07,11.08725,11.0245,0.17724818,10.962,11.338,0.376
8/24/12,6,104,15,Summer,5,38.76,1,swab,-3.391,37.085,-0.5,0,1.96,NA,NA,NA,NA,NA,NA
8/24/12,6,105,15,Summer,5,0,0,swab,-3.391,37.085,0,0,1,11.02,10.9415,0.2072213,10.879,11.318,0.439
8/24/12,6,106,15,Summer,5,34.38,1,swab,-3.391,37.085,0.8,0,1.98,NA,NA,NA,NA,NA,NA
8/24/12,6,107,15,Summer,5,0,0,swab,-3.391,37.085,0,0,1.07,9.9045,9.9045,0.21080244,9.654,10.155,0.501
8/24/12,6,108,15,Summer,5,36.33,1,swab,-3.391,37.085,0.22,0,2.06,10.84725,10.8785,0.26309488,10.503,11.129,0.626
8/24/12,6,109,15,Summer,5,0,0,swab,-3.391,37.085,0,0,1.03,9.854,9.901,0.24208952,9.525,10.089,0.564
8/24/12,6,110,15,Summer,5,0,0,swab,-3.391,37.085,0,0,2.1,10.20925,10.225,0.23702514,9.911,10.476,0.565
8/24/12,6,111,15,Summer,5,NA,0,swab,-3.391,37.085,0,0,0.95,NA,NA,NA,NA,NA,NA
8/24/12,6,112,15,Summer,5,NA,0,swab,-3.391,37.085,0,0,2.03,9.9285,9.897,0.10834974,9.835,10.085,0.25
8/24/12,6,113,15,Summer,5,0,0,swab,-3.391,37.085,0,0,1.12,9.45975,9.4755,0.18683928,9.225,9.663,0.438
8/24/12,6,114,15,Summer,5,36.53,1,swab,-3.391,37.085,0.16,0,2.13,9.91325,9.8975,0.18683928,9.71,10.148,0.438
8/24/12,6,115,15,Summer,5,0,0,swab,-3.391,37.085,0,0,0.97,9.41375,9.351,0.19496389,9.257,9.696,0.439
8/24/12,6,116,15,Summer,5,38.76,1,swab,-3.391,37.085,-0.5,0,1.89,9.52125,9.5525,0.23447726,9.208,9.772,0.564
8/24/12,6,117,15,Summer,5,0,0,swab,-3.391,37.085,0,0,1.29,9.083,9.083,0.15350136,8.895,9.271,0.376
8/24/12,6,118,15,Summer,5,37.44,1,swab,-3.391,37.085,-0.11,0,2.21,NA,NA,NA,NA,NA,NA
